Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,match_result,home_rank,away_rank,rank_diff,Unnamed: 0,group,rank,team,matches_played,wins,draws,losses,goals_scored,goals_against,goal_difference,points,expected_goal_scored,exp_goal_conceded,exp_goal_difference,exp_goal_difference_per_90,Unnamed: 0_away,group_away,rank_away,team_away,matches_played_away,wins_away,draws_away,losses_away,goals_scored_away,goals_against_away,goal_difference_away,points_away,expected_goal_scored_away,exp_goal_conceded_away,exp_goal_difference_away,exp_goal_difference_per_90_away,xg_diff,goals_scored_diff,goal_difference_diff,wins_diff,exp_goal_conceded_diff,Unnamed: 0_home,group_home,rank_home,team_home,matches_played_home,wins_home,draws_home,losses_home,goals_scored_home,goals_against_home,goal_difference_home,points_home,expected_goal_scored_home,exp_goal_conceded_home,exp_goal_difference_home,exp_goal_difference_per_90_home
2010.0,2010-06-13 20:30:00,Group D,Durban Stadium,Durban ,Germany,4.0,0.0,Australia, ,62660.0,2.0,0.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX),249722.0,300111116.0,GER,AUS,Home Win,6.0,20.0,-14.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,13.0,4.0,2.0,Australia,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,1.7,5.6,-3.9,-1.29,8.4,3.0,2.0,-1.0,-2.1999999999999997,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2010.0,2010-06-14 13:30:00,Group E,Soccer City Stadium,Johannesburg ,Netherlands,2.0,0.0,Denmark, ,83465.0,0.0,0.0,St�phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA),249722.0,300061478.0,NED,DEN,Home Win,4.0,36.0,-32.0,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11,15.0,4.0,4.0,Denmark,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,1.0,2.7,3.9,-1.2,-0.39,-0.30000000000000027,4.0,6.0,2.0,-1.1999999999999997,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11
2010.0,2010-06-14 16:00:00,Group E,Free State Stadium,Mangaung/Bloemfontein ,Japan,1.0,0.0,Cameroon, ,30620.0,1.0,0.0,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR),249722.0,300061477.0,JPN,CMR,Home Win,45.0,19.0,26.0,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14,26.0,7.0,3.0,Cameroon,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,3.4,5.8,-2.3,-0.78,0.3999999999999999,0.0,1.0,1.0,-1.5999999999999996,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14
2010.0,2010-06-14 20:30:00,Group F,Cape Town Stadium,Cape Town ,Italy,1.0,1.0,Paraguay, ,62869.0,0.0,1.0,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX),249722.0,300061484.0,ITA,PAR,Draw,5.0,31.0,-26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-15 13:30:00,Group F,Royal Bafokeng Sports Palace,Phokeng ,New Zealand,1.0,1.0,Slovakia, ,23871.0,0.0,0.0,DAMON Jerome (RSA),NTAGUNGIRA Celestin (RWA),MOLEFE Enock (RSA),249722.0,300061483.0,NZL,SVK,Draw,78.0,34.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-15 16:00:00,Group G,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,C�te d'Ivoire,0.0,0.0,Portugal, ,37034.0,0.0,0.0,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249722.0,300061489.0,CIV,POR,Draw,,3.0,,,,,,,,,,,,,,,,,,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-15 20:30:00,Group G,Ellis Park Stadium,Johannesburg ,Brazil,2.0,1.0,Korea DPR, ,54331.0,0.0,0.0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249722.0,300061490.0,BRA,PRK,Home Win,1.0,105.0,-104.0,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,,,,,,,,,,,,,,,,,,,,,,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65
2010.0,2010-06-16 13:30:00,Group H,Mbombela Stadium,Nelspruit ,Honduras,0.0,1.0,Chile, ,32664.0,0.0,1.0,MAILLET Eddy (SEY),MENKOUANDE Evarist (CMR),HASSANI Bechir (TUN),249722.0,300061495.0,HON,CHI,Away Win,38.0,18.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-16 16:00:00,Group H,Durban Stadium,Durban ,Spain,0.0,1.0,Switzerland, ,62453.0,0.0,0.0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG),249722.0,300111112.0,ESP,SUI,Away Win,2.0,24.0,-22.0,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82,25.0,7.0,2.0,Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,4.4,3.1,1.4,0.45,0.7999999999999998,5.0,5.0,-1.0,-0.3999999999999999,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82
2010.0,2010-06-16 20:30:00,Group A,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,0.0,3.0,Uruguay, ,42658.0,0.0,1.0,BUSACCA Massimo (SUI),ARNET Matthias (SUI),BURAGINA Francesco (SUI),249722.0,300061452.0,RSA,URU,Away Win,83.0,16.0,67.0,,,,,,,,,,,,,,,,,30.0,8.0,3.0,Uruguay,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,3.7,3.5,0.1,0.05,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-17 13:30:00,Group B,Soccer City Stadium,Johannesburg ,Argentina,4.0,1.0,Korea Republic, ,82174.0,2.0,1.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),249722.0,300061458.0,ARG,KOR,Home Win,7.0,47.0,-40.0,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,1.9000000000000004,1.0,3.0,1.0,-2.8,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74
2010.0,2010-06-17 16:00:00,Group B,Free State Stadium,Mangaung/Bloemfontein ,Greece,2.0,1.0,Nigeria, ,31593.0,1.0,1.0,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL),249722.0,300061457.0,GRE,NGA,Home Win,13.0,21.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-17 20:30:00,Group A,Peter Mokaba Stadium,Polokwane ,France,0.0,2.0,Mexico, ,35370.0,0.0,0.0,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE),249722.0,300061451.0,FRA,MEX,Away Win,9.0,17.0,-8.0,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85,10.0,3.0,3.0,Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,3.3,2.4,0.9,0.3,3.9000000000000004,4.0,4.0,1.0,-0.7999999999999998,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85
2010.0,2010-06-18 13:30:00,Group D,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Germany,0.0,1.0,Serbia, ,38294.0,0.0,1.0,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP),249722.0,300061470.0,GER,SRB,Away Win,6.0,15.0,-9.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,27.0,7.0,4.0,Serbia,3.0,0.0,1.0,2.0,5.0,8.0,-3.0,1.0,3.4,7.3,-3.9,-1.32,6.699999999999999,1.0,4.0,1.0,-3.9,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2010.0,2010-06-18 16:00:00,Group C,Ellis Park Stadium,Johannesburg ,Slovenia,2.0,2.0,USA, ,45573.0,2.0,0.0,Koman COULIBALY (MLI),ACHIK Redouane (MAR),MANUEL CANDIDO Inacio (ANG),249722.0,300061463.0,SVN,USA,Draw,25.0,14.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-18 20:30:00,Group C,Cape Town Stadium,Cape Town ,England,0.0,0.0,Algeria, ,64100.0,0.0,0.0,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249722.0,300061464.0,ENG,ALG,Draw,8.0,30.0,-22.0,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97
2010.0,2010-06-19 13:30:00,Group E,Durban Stadium,Durban ,Netherlands,1.0,0.0,Japan, ,62010.0,0.0,0.0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG),249722.0,300111117.0,NED,JPN,Home Win,4.0,45.0,-41.0,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14,-1.4,1.0,3.0,0.0,-1.5,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11
2010.0,2010-06-19 16:00:00,Group D,Royal Bafokeng Sports Palace,Phokeng ,Ghana,1.0,1.0,Australia, ,34812.0,1.0,1.0,ROSETTI Roberto (ITA),CALCAGNO Paolo (ITA),AYROLDI Stefano (ITA),249722.0,300061469.0,GHA,AUS,Draw,32.0,20.0,12.0,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48,13.0,4.0,2.0,Australia,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,1.7,5.6,-3.9,-1.29,2.3999999999999995,2.0,-1.0,-1.0,0.0,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48
2010.0,2010-06-19 20:30:00,Group E,Loftus Versfeld Stadium,Tshwane/Pretoria ,Cameroon,1.0,2.0,Denmark, ,38074.0,1.0,1.0,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249722.0,300061475.0,CMR,DEN,Away Win,19.0,36.0,-17.0,26.0,7.0,3.0,Cameroon,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,3.4,5.8,-2.3,-0.78,15.0,4.0,4.0,Denmark,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,1.0,2.7,3.9,-1.2,-0.39,0.6999999999999997,3.0,2.0,1.0,1.9,26.0,7.0,3.0,Cameroon,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,3.4,5.8,-2.3,-0.78
2010.0,2010-06-20 13:30:00,Group F,Free State Stadium,Mangaung/Bloemfontein ,Slovakia,0.0,2.0,Paraguay, ,26643.0,0.0,1.0,MAILLET Eddy (SEY),MENKOUANDE Evarist (CMR),HASSANI Bechir (TUN),249722.0,300061481.0,SVK,PAR,Away Win,34.0,31.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-20 16:00:00,Group F,Mbombela Stadium,Nelspruit ,Italy,1.0,1.0,New Zealand, ,38229.0,1.0,1.0,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON),249722.0,300061482.0,ITA,NZL,Draw,5.0,78.0,-73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-20 20:30:00,Group G,Soccer City Stadium,Johannesburg ,Brazil,3.0,1.0,C�te d'Ivoire, ,84455.0,1.0,0.0,St�phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA),249722.0,300061488.0,BRA,CIV,Home Win,1.0,,,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,,,,,,,,,,,,,,,,,,,,,,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65
2010.0,2010-06-21 13:30:00,Group G,Cape Town Stadium,Cape Town ,Portugal,7.0,0.0,Korea DPR, ,63644.0,1.0,0.0,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI),249722.0,300061487.0,POR,PRK,Home Win,3.0,105.0,-102.0,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24,,,,,,,,,,,,,,,,,,,,,,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24
2010.0,2010-06-21 16:00:00,Group H,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Chile,1.0,0.0,Switzerland, ,34872.0,0.0,0.0,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE),249722.0,300061493.0,CHI,SUI,Home Win,18.0,24.0,-6.0,,,,,,,,,,,,,,,,,25.0,7.0,2.0,Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,4.4,3.1,1.4,0.45,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-21 20:30:00,Group H,Ellis Park Stadium,Johannesburg ,Spain,2.0,0.0,Honduras, ,54386.0,1.0,0.0,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),249722.0,300061494.0,ESP,HON,Home Win,2.0,38.0,-36.0,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82,,,,,,,,,,,,,,,,,,,,,,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82
2010.0,2010-06-22 16:00:00,Group A,Royal Bafokeng Sports Palace,Phokeng ,Mexico,0.0,1.0,Uruguay, ,33425.0,0.0,1.0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249722.0,300061450.0,MEX,URU,Away Win,17.0,16.0,1.0,10.0,3.0,3.0,Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,3.3,2.4,0.9,0.3,30.0,8.0,3.0,Uruguay,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,3.7,3.5,0.1,0.05,-0.40000000000000036,0.0,-1.0,0.0,-1.1,10.0,3.0,3.0,Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,3.3,2.4,0.9,0.3
2010.0,2010-06-22 16:00:00,Group A,Free State Stadium,Mangaung/Bloemfontein ,France,1.0,2.0,South Africa, ,39415.0,0.0,2.0,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL),249722.0,300061449.0,FRA,RSA,Away Win,9.0,83.0,-74.0,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85
2010.0,2010-06-22 20:30:00,Group B,Durban Stadium,Durban ,Nigeria,2.0,2.0,Korea Republic, ,61874.0,1.0,1.0,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR),249722.0,300111115.0,NGA,KOR,Draw,21.0,47.0,-26.0,,,,,,,,,,,,,,,,,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-22 20:30:00,Group B,Peter Mokaba Stadium,Polokwane ,Greece,0.0,2.0,Argentina, ,38891.0,0.0,0.0,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249722.0,300061455.0,GRE,ARG,Away Win,13.0,7.0,6.0,,,,,,,,,,,,,,,,,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-23 16:00:00,Group C,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Slovenia,0.0,1.0,England, ,36893.0,0.0,1.0,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),249722.0,300061462.0,SVN,ENG,Away Win,25.0,8.0,17.0,,,,,,,,,,,,,,,,,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-23 16:00:00,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria ,USA,1.0,0.0,Algeria, ,35827.0,0.0,0.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),249722.0,300061461.0,USA,ALG,Home Win,14.0,30.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-23 20:30:00,Group D,Soccer City Stadium,Johannesburg ,Ghana,0.0,1.0,Germany, ,83391.0,0.0,0.0,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA),249722.0,300061468.0,GHA,GER,Away Win,32.0,6.0,26.0,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,-6.0,-1.0,-3.0,0.0,2.1999999999999997,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48
2010.0,2010-06-23 20:30:00,Group D,Mbombela Stadium,Nelspruit ,Australia,2.0,1.0,Serbia, ,37836.0,0.0,0.0,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249722.0,300061467.0,AUS,SRB,Home Win,20.0,15.0,5.0,13.0,4.0,2.0,Australia,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,1.7,5.6,-3.9,-1.29,27.0,7.0,4.0,Serbia,3.0,0.0,1.0,2.0,5.0,8.0,-3.0,1.0,3.4,7.3,-3.9,-1.32,-1.7,-2.0,2.0,2.0,-1.7000000000000002,13.0,4.0,2.0,Australia,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,1.7,5.6,-3.9,-1.29
2010.0,2010-06-24 16:00:00,Group F,Ellis Park Stadium,Johannesburg ,Slovakia,3.0,2.0,Italy, ,53412.0,1.0,0.0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG),249722.0,300061480.0,SVK,ITA,Home Win,34.0,5.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-24 16:00:00,Group F,Peter Mokaba Stadium,Polokwane ,Paraguay,0.0,0.0,New Zealand, ,34850.0,0.0,0.0,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),249722.0,300061479.0,PAR,NZL,Draw,31.0,78.0,-47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-24 20:30:00,Group E,Royal Bafokeng Sports Palace,Phokeng ,Denmark,1.0,3.0,Japan, ,27967.0,0.0,2.0,DAMON Jerome (RSA),NTAGUNGIRA Celestin (RWA),MOLEFE Enock (RSA),249722.0,300061474.0,DEN,JPN,Away Win,36.0,45.0,-9.0,15.0,4.0,4.0,Denmark,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,1.0,2.7,3.9,-1.2,-0.39,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14,-1.0999999999999996,-3.0,-3.0,-2.0,-0.30000000000000027,15.0,4.0,4.0,Denmark,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,1.0,2.7,3.9,-1.2,-0.39
2010.0,2010-06-24 20:30:00,Group E,Cape Town Stadium,Cape Town ,Cameroon,1.0,2.0,Netherlands, ,63093.0,0.0,1.0,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI),249722.0,300061473.0,CMR,NED,Away Win,19.0,4.0,15.0,26.0,7.0,3.0,Cameroon,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,3.4,5.8,-2.3,-0.78,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11,1.0,-1.0,-4.0,-1.0,3.0999999999999996,26.0,7.0,3.0,Cameroon,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,3.4,5.8,-2.3,-0.78
2010.0,2010-06-25 16:00:00,Group G,Durban Stadium,Durban ,Portugal,0.0,0.0,Brazil, ,62712.0,0.0,0.0,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX),249722.0,300111111.0,POR,BRA,Draw,3.0,1.0,2.0,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,-1.3000000000000007,3.0,0.0,0.0,3.0,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24
2010.0,2010-06-25 16:00:00,Group G,Mbombela Stadium,Nelspruit ,Korea DPR,0.0,3.0,C�te d'Ivoire, ,34763.0,0.0,2.0,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP),249722.0,300061486.0,PRK,CIV,Away Win,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-25 20:30:00,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria ,Chile,1.0,2.0,Spain, ,41958.0,0.0,2.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX),249722.0,300061491.0,CHI,ESP,Away Win,18.0,2.0,16.0,,,,,,,,,,,,,,,,,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-25 20:30:00,Group H,Free State Stadium,Mangaung/Bloemfontein ,Switzerland,0.0,0.0,Honduras, ,28042.0,0.0,0.0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG),249722.0,300061492.0,SUI,HON,Draw,24.0,38.0,-14.0,25.0,7.0,2.0,Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,4.4,3.1,1.4,0.45,,,,,,,,,,,,,,,,,,,,,,25.0,7.0,2.0,Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,4.4,3.1,1.4,0.45
2010.0,2010-06-26 16:00:00,Round of 16,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2.0,1.0,Korea Republic, ,30597.0,1.0,0.0,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),249717.0,300061504.0,URU,KOR,Home Win,16.0,47.0,-31.0,30.0,8.0,3.0,Uruguay,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,3.7,3.5,0.1,0.05,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,-0.39999999999999947,-2.0,0.0,0.0,0.0,30.0,8.0,3.0,Uruguay,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,3.7,3.5,0.1,0.05
2010.0,2010-06-26 20:30:00,Round of 16,Royal Bafokeng Sports Palace,Phokeng ,USA,1.0,2.0,Ghana,Ghana win after extra time ,34976.0,0.0,0.0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249717.0,300061503.0,USA,GHA,Away Win,14.0,32.0,-18.0,,,,,,,,,,,,,,,,,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-27 16:00:00,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,Germany,4.0,1.0,England, ,40510.0,2.0,1.0,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249717.0,300061501.0,GER,ENG,Home Win,6.0,8.0,-2.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97,4.8999999999999995,-3.0,-6.0,-1.0,1.1,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
